Test Name,srthsht
Engineer,
Location,
Test Info,


Time,Elapsed Time,1GASCO,1GASCO2,1GASO2,2GASCO,2GASCO2,2GASO2,3GASCO,3GASCO2,3GASO2,4GASCO,4GASCO2,4GASO2,Event
2021-10-21 12:37:47,00:02:05,0.004956,-0.001482,4.224630,0.001737,0.000450,4.242656,-0.001160,0.006244,4.215617,0.005922,-0.002447,4.244266,
2021-10-21 12:37:47,00:02:05,0.004312,-0.004057,4.225596,-0.001482,0.003991,4.241046,0.001415,0.005278,4.214007,0.003669,-0.000194,4.246197,
2021-10-21 12:37:47,00:02:05,0.004312,-0.001803,4.224630,0.001737,0.003669,4.237506,0.002381,0.001094,4.219480,0.004312,-0.001160,4.247807,
2021-10-21 12:37:48,00:02:06,0.002381,0.001737,4.224308,0.000450,0.004956,4.240081,0.004956,-0.001803,4.220767,0.002381,0.002381,4.241368,
2021-10-21 12:37:48,00:02:06,-0.001160,0.003991,4.225596,0.001737,0.003991,4.241368,0.008175,-0.006954,4.227205,0.000772,0.003991,4.243944,
2021-10-21 12:37:48,00:02:06,-0.002125,0.003669,4.223021,0.003991,0.001094,4.240081,0.007853,-0.004379,4.226562,0.000772,0.005922,4.241691,
2021-10-21 12:37:48,00:02:06,0.000772,0.002059,4.222055,0.004634,0.001737,4.240725,0.003991,0.001094,4.223664,0.002059,0.002059,4.244266,
2021-10-21 12:37:49,00:02:06,0.000450,0.005922,4.220446,0.005278,0.000128,4.243300,0.002703,0.003025,4.222699,0.001094,0.003669,4.242978,
2021-10-21 12:37:49,00:02:07,0.000128,0.002703,4.222055,0.004312,-0.000194,4.242334,-0.001803,0.004956,4.221089,0.003347,0.001094,4.242334,
2021-10-21 12:37:49,00:02:07,0.003669,0.000450,4.223986,0.003025,0.000450,4.243622,0.000772,0.005600,4.216905,0.004956,0.001415,4.243300,
2021-10-21 12:37:49,00:02:07,0.003347,0.001415,4.225274,0.002703,0.001415,4.239115,-0.000194,0.005278,4.220446,0.003347,0.001415,4.244266,
2021-10-21 12:37:49,00:02:07,0.004312,-0.001160,4.223664,-0.000838,0.004634,4.240403,0.000450,0.003991,4.218514,0.005600,-0.000194,4.244587,
2021-10-21 12:37:50,00:02:07,0.000128,0.001415,4.225274,0.000772,0.004634,4.237184,0.006566,-0.002125,4.222055,0.002059,0.003025,4.242334,
2021-10-21 12:37:50,00:02:08,0.000128,0.003669,4.227205,0.003991,0.003669,4.239115,0.005922,-0.000194,4.224952,-0.000516,0.002703,4.241691,
2021-10-21 12:37:50,00:02:08,0.001094,0.004956,4.223986,0.003347,0.002059,4.240725,0.006244,-0.000516,4.225596,0.000772,0.003669,4.242334,
2021-10-21 12:37:50,00:02:08,0.000772,0.004634,4.224630,0.003669,0.001415,4.240403,0.002703,0.001094,4.225918,0.002381,0.002703,4.240403,
2021-10-21 12:37:50,00:02:08,0.000450,0.005600,4.223342,0.005278,-0.001803,4.243622,0.000772,0.004956,4.223021,0.002703,0.004956,4.241046,
2021-10-21 12:37:51,00:02:08,0.003025,0.000450,4.220767,0.003991,-0.001482,4.242013,-0.000838,0.006888,4.219802,0.003347,0.001415,4.244587,
2021-10-21 12:37:51,00:02:09,0.004634,0.000772,4.223021,0.003025,0.001415,4.241368,-0.000838,0.004634,4.218514,0.004312,0.000128,4.244587,
2021-10-21 12:37:51,00:02:09,0.003025,-0.000516,4.222699,0.001094,0.002381,4.243300,-0.000194,0.004634,4.216261,0.004312,-0.002447,4.245231,
2021-10-21 12:37:51,00:02:09,0.002381,-0.002447,4.225596,0.000450,0.004634,4.241046,0.001737,0.001737,4.218192,0.005278,-0.000194,4.244266,
2021-10-21 12:37:51,00:02:09,0.002381,-0.000838,4.226240,0.001094,0.003991,4.236862,0.004312,-0.000194,4.220446,0.002059,0.000128,4.244909,
2021-10-21 12:37:52,00:02:09,0.001415,0.003025,4.224308,0.000772,0.005278,4.236540,0.004634,-0.000516,4.224952,0.002381,0.002381,4.241691,
2021-10-21 12:37:52,00:02:10,-0.000838,0.003025,4.221411,0.002381,0.002381,4.236218,0.005278,-0.000516,4.226562,0.001415,0.003025,4.242334,
2021-10-21 12:37:52,00:02:10,-0.002125,0.003347,4.222699,0.003347,-0.000194,4.240081,0.005278,-0.000838,4.227849,0.001094,0.003669,4.240725,
2021-10-21 12:37:52,00:02:10,-0.001482,0.005278,4.223664,0.006244,0.000772,4.243300,0.005600,0.002381,4.223664,0.000450,0.005922,4.240403,
2021-10-21 12:37:52,00:02:10,0.000128,0.001737,4.221733,0.005922,-0.000194,4.241368,-0.002769,0.003991,4.222055,0.002703,0.002059,4.241046,
2021-10-21 12:37:53,00:02:10,0.003669,0.001737,4.224630,0.004312,0.001737,4.243622,0.001415,0.003991,4.218514,0.005278,0.001737,4.245553,
2021-10-21 12:37:53,00:02:11,0.001737,-0.000516,4.222055,0.003991,0.001737,4.240081,-0.002447,0.007210,4.214330,0.007853,-0.001160,4.242656,
2021-10-21 12:37:53,00:02:11,0.003991,-0.002447,4.223986,0.001094,0.002381,4.241691,0.000450,0.006566,4.215617,0.004956,0.000772,4.244587,
2021-10-21 12:37:53,00:02:11,0.003347,0.000128,4.229458,0.001094,0.004312,4.242978,0.002703,0.002703,4.222055,0.003991,-0.001803,4.243622,
2021-10-21 12:37:53,00:02:11,0.002059,0.001415,4.227205,0.001415,0.002703,4.239115,0.006566,-0.000516,4.222055,0.002381,0.002381,4.243300,
2021-10-21 12:37:54,00:02:11,0.000128,0.002381,4.224308,0.003347,0.001415,4.239437,0.001415,-0.000194,4.223664,0.000772,0.002059,4.243300,
2021-10-21 12:37:54,00:02:12,0.002703,0.002381,4.223342,0.002381,0.001737,4.239759,0.002703,0.001737,4.223021,0.002059,0.003025,4.242013,
2021-10-21 12:37:54,00:02:12,-0.001160,0.005922,4.220767,0.004312,0.000772,4.242978,0.004312,-0.000194,4.226562,0.001094,0.004312,4.241368,
2021-10-21 12:37:54,00:02:12,-0.001482,0.006244,4.216261,0.005922,-0.001803,4.245875,0.002059,0.002381,4.225596,0.001094,0.007210,4.239759,
2021-10-21 12:37:54,00:02:12,0.001415,0.003347,4.224308,0.005600,-0.000838,4.244909,0.000450,0.005922,4.220446,0.003347,0.001415,4.241368,
2021-10-21 12:37:55,00:02:12,0.003025,-0.000516,4.220767,0.004956,-0.000194,4.240081,-0.001160,0.004956,4.217548,0.003991,0.002381,4.242656,
2021-10-21 12:37:55,00:02:13,0.003347,0.000772,4.222699,0.002703,0.002381,4.239437,0.000128,0.005600,4.218192,0.003991,-0.000838,4.245231,
2021-10-21 12:37:55,00:02:13,0.005278,-0.002447,4.226240,-0.000516,0.003669,4.240725,-0.000516,0.003669,4.216261,0.006566,-0.002447,4.245553,
2021-10-21 12:37:55,00:02:13,0.003025,0.000128,4.224630,0.003025,0.001737,4.241046,0.002703,0.001737,4.222055,0.003669,-0.000194,4.245231,
2021-10-21 12:37:55,00:02:13,0.001415,0.001094,4.224630,0.003347,0.001415,4.240403,0.001094,0.002381,4.223342,0.003347,0.002703,4.241368,
2021-10-21 12:37:56,00:02:13,-0.000516,0.003347,4.226240,0.000450,0.004312,4.238793,0.007853,-0.000516,4.226883,-0.000194,0.001737,4.242334,
2021-10-21 12:37:56,00:02:14,-0.001160,0.003347,4.223664,0.002381,0.002059,4.240081,0.004956,-0.002125,4.229136,0.000772,0.004634,4.239115,
2021-10-21 12:37:56,00:02:14,-0.000516,0.005278,4.223664,0.005278,-0.000194,4.241046,0.003991,-0.000516,4.224952,0.000450,0.003347,4.242013,
2021-10-21 12:37:56,00:02:14,0.001094,0.003669,4.220767,0.007531,-0.002125,4.244266,-0.000516,0.002703,4.223986,0.003025,0.003991,4.240725,
2021-10-21 12:37:57,00:02:14,0.002381,0.002381,4.223342,0.003025,0.001094,4.242656,0.002381,0.004312,4.222055,0.002703,0.002059,4.242978,
2021-10-21 12:37:57,00:02:15,0.003669,0.001094,4.223021,0.003991,0.000450,4.241368,-0.001803,0.004634,4.221089,0.004956,-0.000838,4.240081,
2021-10-21 12:37:57,00:02:15,0.004634,-0.001482,4.227205,0.001415,0.002381,4.241368,0.000772,0.005922,4.218192,0.004956,-0.001803,4.242334,
2021-10-21 12:37:57,00:02:15,0.004956,-0.002125,4.226883,0.000450,0.005600,4.237184,0.001737,0.003347,4.216261,0.005278,-0.002447,4.244909,
2021-10-21 12:37:57,00:02:15,0.003025,0.000128,4.224308,0.000772,0.004634,4.239115,0.003347,0.000128,4.219802,0.001737,0.000450,4.243622,
2021-10-21 12:37:58,00:02:15,-0.001803,0.003991,4.222699,0.001415,0.002381,4.238150,0.007210,-0.002447,4.227527,-0.000516,0.004312,4.238150,
2021-10-21 12:37:58,00:02:16,0.000128,0.003669,4.224308,0.003025,0.000450,4.239437,0.003669,0.001094,4.227205,0.000772,0.004312,4.240725,
2021-10-21 12:37:58,00:02:16,0.001094,0.004634,4.220446,0.005278,-0.000516,4.239759,0.004634,0.002059,4.223021,0.001737,0.003347,4.242013,
2021-10-21 12:37:58,00:02:16,0.000772,0.003347,4.220124,0.004312,0.000450,4.240725,-0.000194,0.003991,4.220767,0.002703,0.002381,4.242334,
2021-10-21 12:37:58,00:02:16,0.002381,0.001415,4.223664,0.002703,0.000128,4.241691,0.000772,0.001415,4.218514,0.003991,0.001737,4.243622,
2021-10-21 12:37:59,00:02:16,0.004956,-0.000194,4.226240,0.004312,0.001415,4.243300,-0.001160,0.003991,4.217227,0.005278,-0.000194,4.243300,
2021-10-21 12:37:59,00:02:17,0.004956,-0.000516,4.229780,0.001415,0.003669,4.238793,-0.000516,0.004634,4.215295,0.003991,0.001094,4.245553,
2021-10-21 12:37:59,00:02:17,0.002703,-0.001160,4.230102,0.000772,0.004312,4.239437,0.000772,0.003347,4.219158,0.003669,-0.002125,4.243944,
2021-10-21 12:37:59,00:02:17,-0.000838,0.001415,4.222055,0.001737,0.002059,4.240403,0.002381,0.001737,4.219802,0.005278,0.001415,4.242013,
2021-10-21 12:37:59,00:02:17,0.000128,0.001415,4.223021,0.000450,0.003991,4.237506,0.007853,-0.000194,4.224308,0.000772,0.002703,4.240081,
2021-10-21 12:38:00,00:02:17,0.000128,0.003991,4.223664,0.002703,0.002381,4.241046,0.006888,-0.001803,4.225274,0.000450,0.004312,4.241046,
2021-10-21 12:38:00,00:02:18,-0.000194,0.005922,4.225596,0.004956,0.000128,4.240725,0.002381,0.000450,4.225274,0.000772,0.003025,4.242978,
2021-10-21 12:38:00,00:02:18,0.001094,0.005922,4.223664,0.003991,-0.000838,4.242334,0.002059,-0.000194,4.223986,0.003025,0.003347,4.242013,
2021-10-21 12:38:00,00:02:18,0.001737,0.003347,4.222377,0.006244,-0.001160,4.243622,-0.000516,0.004634,4.222055,0.003669,0.002703,4.244266,
2021-10-21 12:38:00,00:02:18,0.003991,0.000450,4.225596,0.004634,-0.000516,4.243622,-0.002769,0.005922,4.218192,0.003991,0.001094,4.244909,
2021-10-21 12:38:01,00:02:18,0.002059,0.000128,4.224630,0.002059,0.002703,4.245231,-0.000194,0.005922,4.216905,0.003347,-0.001160,4.245231,
2021-10-21 12:38:01,00:02:19,0.002703,-0.002769,4.230102,-0.001803,0.004312,4.242013,0.000772,0.002703,4.218192,0.003991,-0.000516,4.245231,
2021-10-21 12:38:01,00:02:19,0.003025,-0.002125,4.226562,0.001094,0.003347,4.236218,0.003669,0.000772,4.220124,0.003347,-0.001160,4.244909,
2021-10-21 12:38:01,00:02:19,0.003025,0.000772,4.221733,0.001094,0.003025,4.238472,0.003991,-0.000516,4.226883,0.002703,0.002703,4.241691,
2021-10-21 12:38:01,00:02:19,0.000450,0.003991,4.224630,-0.000194,0.003025,4.239115,0.006244,-0.002125,4.228493,0.001094,0.003991,4.241046,
2021-10-21 12:38:02,00:02:19,0.002381,0.001737,4.226562,0.002381,0.000128,4.241691,0.004634,-0.003735,4.228171,0.001415,0.003025,4.241046,
2021-10-21 12:38:02,00:02:20,0.001094,0.003991,4.223021,0.004312,0.000772,4.240403,0.004312,-0.000194,4.225274,0.002059,0.002703,4.244587,
2021-10-21 12:38:02,00:02:20,0.000450,0.003669,4.220124,0.006244,0.000772,4.239115,0.000772,0.002703,4.224630,0.001415,0.003025,4.241046,
2021-10-21 12:38:02,00:02:20,0.003025,0.003669,4.220124,0.003669,0.000450,4.246840,0.000772,0.004312,4.218192,0.003347,0.000772,4.243622,
2021-10-21 12:38:02,00:02:20,0.002059,-0.000194,4.222377,0.003025,0.001415,4.245231,-0.003413,0.004312,4.218514,0.006566,-0.000194,4.242656,
2021-10-21 12:38:03,00:02:20,0.004312,-0.001482,4.225596,0.001737,0.002059,4.242978,0.001094,0.004956,4.218192,0.005278,0.000772,4.246519,
2021-10-21 12:38:03,00:02:21,0.004634,-0.001482,4.225918,0.001415,0.003347,4.241046,-0.000516,0.005278,4.220767,0.003991,0.001737,4.245875,
2021-10-21 12:38:03,00:02:21,0.002381,0.000450,4.224952,0.000450,0.004312,4.237506,0.004312,0.001415,4.221089,0.004312,0.000128,4.246197,
2021-10-21 12:38:03,00:02:21,0.000128,0.002059,4.224630,0.001094,0.003347,4.238472,0.006566,-0.004379,4.224952,0.001737,0.001094,4.242978,
2021-10-21 12:38:03,00:02:21,0.000450,0.003991,4.222699,0.002059,0.002059,4.241691,0.006888,-0.003091,4.224308,-0.000516,0.004956,4.242978,
2021-10-21 12:38:04,00:02:21,0.001415,0.004312,4.223021,0.004956,0.000450,4.241691,0.004312,-0.000838,4.225274,0.000450,0.003991,4.242978,
2021-10-21 12:38:04,00:02:22,0.000450,0.005922,4.219802,0.004634,-0.000516,4.243944,0.003991,0.000128,4.226562,0.001737,0.005278,4.241691,
2021-10-21 12:38:04,00:02:22,-0.000516,0.003669,4.220124,0.004956,-0.000516,4.244266,-0.000194,0.002703,4.224630,0.002381,0.003347,4.241368,
2021-10-21 12:38:04,00:02:22,0.002381,0.000450,4.220446,0.003025,0.000450,4.244909,0.001415,0.004312,4.220767,0.003669,0.001737,4.242978,
2021-10-21 12:38:05,00:02:22,0.005922,-0.001803,4.223342,0.003669,0.001415,4.241691,-0.001482,0.006888,4.217548,0.005278,-0.000838,4.244266,
2021-10-21 12:38:05,00:02:23,0.003991,-0.001160,4.222699,0.000772,0.003991,4.241368,-0.000194,0.004312,4.216905,0.004634,-0.001160,4.245553,
2021-10-21 12:38:05,00:02:23,0.001415,0.000772,4.224630,0.002059,0.003347,4.240725,-0.000194,0.001415,4.220767,0.003669,0.000128,4.241368,
2021-10-21 12:38:05,00:02:23,0.002381,0.000450,4.224630,0.003025,0.000772,4.242013,0.003025,-0.000194,4.221733,0.002703,0.002703,4.244266,
2021-10-21 12:38:05,00:02:23,0.001094,0.003025,4.223342,0.001415,0.003991,4.239115,0.004956,0.000450,4.222377,0.001415,0.002381,4.244266,
2021-10-21 12:38:06,00:02:23,0.000772,0.004634,4.220124,0.001737,0.002703,4.241368,0.005278,0.001415,4.222699,0.001737,0.002703,4.243622,
2021-10-21 12:38:06,00:02:24,-0.000838,0.004956,4.217227,0.005600,-0.000516,4.246197,0.002703,0.000450,4.224952,0.001737,0.004956,4.236540,
2021-10-21 12:38:06,00:02:24,0.002703,0.003347,4.221411,0.005600,0.000772,4.245231,0.000450,0.005600,4.219158,0.003347,0.002381,4.243944,
2021-10-21 12:38:06,00:02:24,0.003347,0.002381,4.223021,0.002703,0.002059,4.241691,-0.001160,0.003347,4.217870,0.004634,0.001737,4.244909,
2021-10-21 12:38:06,00:02:24,0.003669,-0.000194,4.223021,0.002703,0.001415,4.241691,-0.001482,0.004312,4.216583,0.005278,-0.000516,4.245231,
2021-10-21 12:38:07,00:02:24,0.003991,-0.002125,4.219158,0.001094,0.002059,4.239759,-0.000516,0.003991,4.216583,0.005600,-0.001482,4.243300,
2021-10-21 12:38:07,00:02:25,0.003991,-0.001482,4.223986,0.001415,0.004634,4.241691,0.003991,0.002059,4.218836,0.003347,-0.001160,4.240725,
2021-10-21 12:38:07,00:02:25,0.003669,0.001094,4.225918,0.001094,0.003669,4.243622,0.003347,-0.000516,4.222377,0.002381,0.000772,4.240081,
2021-10-21 12:38:07,00:02:25,0.001415,0.003347,4.224630,0.002059,0.003669,4.235896,0.005922,-0.000194,4.220767,0.001415,0.002059,4.239437,
2021-10-21 12:38:07,00:02:25,-0.001160,0.005278,4.223021,0.002381,0.001094,4.239759,0.005600,-0.003091,4.226883,0.001737,0.003991,4.240725,
2021-10-21 12:38:08,00:02:25,0.000128,0.005278,4.215617,0.004312,0.000128,4.239115,0.006244,0.000450,4.226240,-0.000194,0.005922,4.240081,
2021-10-21 12:38:08,00:02:26,0.000450,0.006244,4.219480,0.005278,-0.001160,4.245553,0.000450,0.002381,4.226240,0.002381,0.003669,4.240081,
2021-10-21 12:38:08,00:02:26,0.002059,0.002381,4.223021,0.003669,-0.000194,4.244266,0.002703,0.003347,4.221411,0.003347,0.001737,4.241046,
2021-10-21 12:38:08,00:02:26,0.002059,0.000128,4.223342,0.004634,-0.000194,4.245231,-0.002125,0.005278,4.218836,0.005600,-0.000194,4.241046,
2021-10-21 12:38:08,00:02:26,0.004312,-0.000194,4.223021,0.003991,0.002059,4.238150,0.002381,0.003025,4.216261,0.004312,-0.000838,4.244266,
2021-10-21 12:38:09,00:02:26,0.002703,0.001094,4.220446,0.002381,0.003991,4.240403,0.000450,0.003347,4.218836,0.003669,-0.000838,4.242334,
2021-10-21 12:38:09,00:02:27,0.002059,0.000450,4.221089,0.000128,0.003669,4.243622,0.003991,0.000450,4.219480,0.003347,0.001094,4.242013,
2021-10-21 12:38:09,00:02:27,0.001737,0.001094,4.223986,0.002703,0.001415,4.242656,0.001737,0.002059,4.221089,0.003669,0.001094,4.239437,
2021-10-21 12:38:09,00:02:27,0.003025,0.002703,4.224630,0.002703,0.001737,4.242656,0.005922,0.001415,4.223021,0.001415,0.003347,4.241691,
2021-10-21 12:38:09,00:02:27,-0.000194,0.006244,4.221089,0.004312,0.001415,4.239437,0.006566,-0.002125,4.229780,-0.001482,0.004956,4.238150,
2021-10-21 12:38:10,00:02:27,-0.001803,0.007531,4.218192,0.005922,-0.000516,4.243622,0.004956,-0.003091,4.229136,0.000450,0.008175,4.238472,
2021-10-21 12:38:10,00:02:28,-0.000194,0.004312,4.220446,0.006566,-0.001803,4.244266,0.000450,0.001415,4.222377,0.001737,0.004312,4.241046,
2021-10-21 12:38:10,00:02:28,0.001415,0.001094,4.222055,0.003025,0.001737,4.242013,0.002703,0.001415,4.221733,0.001737,0.003347,4.242656,
2021-10-21 12:38:10,00:02:28,0.003669,0.000450,4.222377,0.003669,0.001415,4.242978,-0.001482,0.004956,4.222055,0.004956,-0.000838,4.239759,
2021-10-21 12:38:10,00:02:28,0.004312,-0.000194,4.225274,0.000450,0.003347,4.241046,0.000128,0.004312,4.218192,0.005922,-0.000516,4.240403,
2021-10-21 12:38:11,00:02:28,0.002381,0.000128,4.225918,0.002059,0.003025,4.240403,0.002703,0.003347,4.217870,0.003347,-0.000516,4.240403,
2021-10-21 12:38:11,00:02:29,0.003347,0.000450,4.225274,0.003025,0.002703,4.239115,0.003025,0.000450,4.220767,0.003991,0.001094,4.243944,
2021-10-21 12:38:11,00:02:29,0.003669,0.001737,4.224308,0.001737,0.003347,4.238150,0.006566,-0.000516,4.222699,0.001094,0.002059,4.242656,
2021-10-21 12:38:11,00:02:29,0.000772,0.003669,4.223342,0.002059,0.002381,4.239115,0.003991,-0.001160,4.227205,0.001737,0.003025,4.242656,
2021-10-21 12:38:11,00:02:29,-0.001160,0.004634,4.223664,0.004312,0.000128,4.241368,0.007531,-0.002125,4.226883,0.000128,0.004312,4.238472,
2021-10-21 12:38:12,00:02:29,-0.000516,0.004312,4.221411,0.006244,-0.000838,4.243300,0.004312,-0.001160,4.228171,0.000450,0.005922,4.239115,
2021-10-21 12:38:12,00:02:30,0.001094,0.003991,4.221733,0.004634,0.000450,4.244266,0.003347,0.003669,4.222699,0.001415,0.003025,4.242334,
2021-10-21 12:38:12,00:02:30,0.001737,0.002059,4.221089,0.004634,-0.000194,4.245231,-0.002769,0.003991,4.223021,0.003669,0.001415,4.241046,
2021-10-21 12:38:12,00:02:30,0.003991,-0.000194,4.225274,0.002703,0.000450,4.244587,-0.000194,0.004634,4.218514,0.004956,-0.000194,4.241046,
2021-10-21 12:38:13,00:02:30,0.004634,-0.001160,4.224630,0.001737,0.002381,4.242013,-0.001160,0.003991,4.220446,0.005922,0.000772,4.239437,
2021-10-21 12:38:13,00:02:31,0.003669,0.000772,4.223342,0.001737,0.003991,4.241691,0.002381,0.003347,4.220767,0.003025,0.000450,4.242334,
2021-10-21 12:38:13,00:02:31,0.001737,0.000772,4.226562,-0.000194,0.005922,4.238793,0.003991,0.001094,4.222377,0.003347,-0.000838,4.240725,
2021-10-21 12:38:13,00:02:31,0.000128,0.002703,4.222377,0.000128,0.003669,4.237828,0.008497,-0.003413,4.223342,0.000128,0.002381,4.240725,
2021-10-21 12:38:13,00:02:31,-0.000194,0.001737,4.220446,0.003025,0.001415,4.241691,0.003991,0.001094,4.225918,0.001415,0.002703,4.240403,
2021-10-21 12:38:14,00:02:31,0.000128,0.004956,4.222377,0.004956,0.000450,4.242656,0.005600,-0.000194,4.224952,0.000772,0.005600,4.238793,
2021-10-21 12:38:14,00:02:32,0.000450,0.004634,4.222377,0.003347,-0.000516,4.245231,0.002703,-0.000194,4.226562,0.002059,0.004312,4.240725,
2021-10-21 12:38:14,00:02:32,0.003025,0.001094,4.223342,0.004956,-0.000194,4.243622,-0.002447,0.004956,4.219158,0.004634,0.000450,4.241046,
2021-10-21 12:38:14,00:02:32,0.004956,-0.001482,4.224308,0.002381,0.002381,4.243622,0.001415,0.003347,4.219802,0.003347,0.001094,4.242334,
2021-10-21 12:38:14,00:02:32,0.003025,-0.000516,4.227849,0.001094,0.003991,4.240081,-0.000838,0.003669,4.219158,0.004634,-0.001803,4.241691,
2021-10-21 12:38:15,00:02:32,0.001415,0.000128,4.227205,0.000772,0.003025,4.239115,0.001415,0.002059,4.219158,0.004312,-0.000516,4.244587,
2021-10-21 12:38:15,00:02:33,0.002381,0.000128,4.225918,0.001094,0.003669,4.237506,0.003991,0.000128,4.223342,0.003347,0.000450,4.242978,
2021-10-21 12:38:15,00:02:33,0.001094,0.003347,4.223021,0.000450,0.003991,4.238150,0.008175,-0.001803,4.227205,-0.000516,0.004956,4.240081,
2021-10-21 12:38:15,00:02:33,-0.000194,0.004312,4.221089,0.002703,0.001737,4.242978,0.004312,0.000128,4.224630,0.001737,0.002059,4.239115,
2021-10-21 12:38:15,00:02:33,-0.000516,0.004634,4.222055,0.003347,0.000128,4.241368,0.005278,-0.001160,4.223342,0.002381,0.004634,4.239759,
2021-10-21 12:38:16,00:02:33,0.000450,0.005600,4.222055,0.008819,-0.002125,4.244266,0.001094,0.002059,4.224308,0.001415,0.004956,4.240403,
2021-10-21 12:38:16,00:02:34,0.003025,0.002059,4.219480,0.004312,0.001737,4.242656,-0.000194,0.003347,4.220124,0.002703,0.002703,4.243300,
2021-10-21 12:38:16,00:02:34,0.004634,0.000450,4.221089,0.004312,0.000450,4.243622,-0.004379,0.006888,4.217548,0.004956,-0.001803,4.244909,
2021-10-21 12:38:16,00:02:34,0.005278,-0.003413,4.223021,-0.000194,0.003025,4.243300,-0.002447,0.006244,4.212720,0.007531,-0.002125,4.243622,
2021-10-21 12:38:16,00:02:34,0.002381,-0.000516,4.225274,0.001737,0.003347,4.240403,0.001415,0.005278,4.217870,0.003991,-0.000516,4.242656,
2021-10-21 12:38:17,00:02:34,0.003669,-0.000516,4.224630,-0.000838,0.003991,4.235574,0.003991,0.002381,4.221089,0.003669,0.000128,4.242013,
2021-10-21 12:38:17,00:02:35,0.002059,0.002381,4.220446,0.001737,0.001737,4.237506,0.003991,0.001737,4.223342,0.001737,0.000450,4.242013,
2021-10-21 12:38:17,00:02:35,0.000128,0.003347,4.218836,0.001415,0.002059,4.238150,0.004312,-0.002125,4.224630,0.001415,0.003025,4.239759,
2021-10-21 12:38:17,00:02:35,0.001094,0.003991,4.219158,0.003347,0.001094,4.239437,0.005600,-0.001482,4.224308,0.000772,0.003991,4.239759,
2021-10-21 12:38:17,00:02:35,0.000450,0.005600,4.220124,0.006244,0.000772,4.242013,0.003347,-0.001160,4.227205,0.001094,0.005922,4.238472,1
2021-10-21 12:38:18,00:02:35,0.000450,0.004634,4.217227,0.005278,-0.000516,4.241691,0.001415,0.002059,4.221733,0.002381,0.003025,4.240403,
2021-10-21 12:38:18,00:02:36,0.002381,0.001737,4.221411,0.004634,-0.000516,4.241691,-0.002125,0.004956,4.219480,0.005600,0.000128,4.241368,
2021-10-21 12:38:18,00:02:36,0.002381,0.000128,4.221089,0.003347,0.001415,4.238472,0.003025,0.002059,4.221089,0.003025,0.001094,4.243622,
2021-10-21 12:38:18,00:02:36,0.002703,-0.000194,4.222055,0.002059,0.003347,4.236540,-0.001482,0.004634,4.222055,0.004634,0.001415,4.242013,
2021-10-21 12:38:18,00:02:36,0.002703,0.001094,4.224308,0.000450,0.003669,4.238472,0.001737,0.004312,4.219480,0.004312,-0.002125,4.243944,
2021-10-21 12:38:19,00:02:36,0.002381,0.000450,4.225918,-0.000516,0.002703,4.237506,0.003025,-0.000838,4.223664,0.003347,0.001415,4.241691,
2021-10-21 12:38:19,00:02:37,0.001094,0.002381,4.223664,0.001737,0.002059,4.238472,0.005278,0.000450,4.223664,0.001737,0.003669,4.241046,
2021-10-21 12:38:19,00:02:37,0.001737,0.003669,4.223021,0.002703,0.001415,4.238793,0.004956,-0.000838,4.225596,0.000450,0.003347,4.244587,
2021-10-21 12:38:19,00:02:37,-0.000194,0.004312,4.217548,0.002381,0.001737,4.241691,0.005278,-0.002447,4.230424,0.000772,0.004956,4.244266,
2021-10-21 12:38:19,00:02:37,0.000772,0.004312,4.218514,0.006244,-0.000194,4.242656,0.001415,-0.000838,4.228493,0.002381,0.002703,4.237184,
2021-10-21 12:38:20,00:02:37,0.002381,0.002381,4.221089,0.004956,-0.000516,4.243300,0.000128,0.003669,4.223342,0.003669,0.003991,4.238150,
2021-10-21 12:38:20,00:02:38,0.002703,0.000450,4.223342,0.003669,0.002059,4.240725,-0.001803,0.005922,4.221733,0.004634,0.000450,4.241691,
2021-10-21 12:38:20,00:02:38,0.004634,0.000450,4.222055,0.001737,0.001737,4.236862,-0.001160,0.005922,4.216583,0.005600,0.000128,4.240725,
2021-10-21 12:38:20,00:02:38,0.003347,0.000128,4.223021,0.001737,0.001737,4.235896,-0.000516,0.003347,4.223021,0.003991,-0.000194,4.247485,
2021-10-21 12:38:21,00:02:38,0.003669,-0.000838,4.223986,0.000772,0.002381,4.234287,0.003669,0.001415,4.221089,0.002381,0.000128,4.242013,
2021-10-21 12:38:21,00:02:39,0.001737,0.001094,4.222699,0.001094,0.004634,4.235252,0.004956,-0.000516,4.223664,0.002059,0.000450,4.241368,
2021-10-21 12:38:21,00:02:39,-0.000194,0.003991,4.223986,0.001415,0.004634,4.236218,0.007531,-0.004379,4.227849,-0.000194,0.003669,4.239759,
2021-10-21 12:38:21,00:02:39,-0.000194,0.004634,4.224952,0.002381,0.001415,4.236218,0.004312,-0.001160,4.224630,0.000450,0.003669,4.240725,
2021-10-21 12:38:21,00:02:39,0.000450,0.004956,4.219158,0.003669,-0.000194,4.237506,0.004634,-0.001482,4.224308,0.003025,0.004634,4.245231,
2021-10-21 12:38:22,00:02:39,0.001415,0.002703,4.217870,0.006244,-0.000516,4.238150,0.002059,0.003025,4.227205,0.001737,0.003669,4.242656,
2021-10-21 12:38:22,00:02:40,0.001094,0.002059,4.219158,0.004634,0.000450,4.241046,-0.001482,0.005600,4.223021,0.004634,0.002381,4.243622,
