TrakPro Version 4.70 ASCII Data File

Model:,DustTrak DRX
Model Number:,8534
Serial Number:,8534194113
Test ID:,012
Test Abbreviation:,B06 D5 60min_012
Start Date:,10/15/2020
Start Time:,12:41:14
Duration (dd:hh:mm:ss):,0:01:00:00
Log Interval (mm:ss):,00:01
Number of points:,3600
Notes:,

Statistics,Channel:,PM1,PM2.5,RESP,PM10,TOTAL
10/15/2020,12:42:37,0.009,0.010,0.010,0.011,0.011
10/15/2020,12:42:38,0.009,0.009,0.009,0.011,0.011
10/15/2020,12:42:39,0.009,0.009,0.009,0.010,0.010
10/15/2020,12:42:40,0.010,0.010,0.011,0.011,0.011
10/15/2020,12:42:41,0.010,0.010,0.011,0.013,0.013
10/15/2020,12:42:42,0.010,0.010,0.011,0.012,0.012
10/15/2020,12:42:43,0.012,0.012,0.014,0.014,0.014
10/15/2020,12:42:44,0.013,0.014,0.015,0.017,0.017
10/15/2020,12:42:45,0.011,0.012,0.014,0.021,0.021
10/15/2020,12:42:46,0.010,0.010,0.012,0.015,0.015
10/15/2020,12:42:47,0.023,0.024,0.025,0.027,0.034
10/15/2020,12:42:48,0.017,0.019,0.022,0.033,0.128
10/15/2020,12:42:49,0.021,0.022,0.024,0.038,0.117
10/15/2020,12:42:50,0.052,0.053,0.053,0.065,0.088
10/15/2020,12:42:51,0.067,0.068,0.070,0.105,0.197
10/15/2020,12:42:52,0.019,0.020,0.022,0.044,0.122
10/15/2020,12:42:53,0.028,0.028,0.030,0.035,0.097
10/15/2020,12:42:54,0.010,0.010,0.012,0.013,0.035
10/15/2020,12:42:55,0.011,0.011,0.013,0.021,0.021
10/15/2020,12:42:56,0.010,0.010,0.011,0.016,0.016
10/15/2020,12:42:57,0.011,0.012,0.013,0.017,0.019
10/15/2020,12:42:58,0.009,0.009,0.010,0.012,0.043
10/15/2020,12:42:59,0.010,0.011,0.012,0.012,0.027
10/15/2020,12:43:00,0.011,0.012,0.012,0.014,0.014
10/15/2020,12:43:01,0.011,0.012,0.013,0.016,0.016
10/15/2020,12:43:02,0.009,0.010,0.011,0.013,0.013
10/15/2020,12:43:03,0.012,0.012,0.013,0.014,0.017
10/15/2020,12:43:04,0.012,0.013,0.015,0.019,0.055
10/15/2020,12:43:05,0.010,0.011,0.012,0.020,0.037
10/15/2020,12:43:06,0.011,0.011,0.013,0.024,0.024
10/15/2020,12:43:07,0.009,0.009,0.011,0.015,0.015
10/15/2020,12:43:08,0.010,0.010,0.011,0.011,0.011
10/15/2020,12:43:09,0.010,0.010,0.011,0.013,0.013
10/15/2020,12:43:10,0.011,0.012,0.012,0.015,0.015
10/15/2020,12:43:11,0.028,0.029,0.030,0.032,0.035
10/15/2020,12:43:12,0.030,0.031,0.032,0.035,0.071
10/15/2020,12:43:13,0.010,0.010,0.011,0.012,0.029
10/15/2020,12:43:14,0.009,0.010,0.010,0.011,0.011
10/15/2020,12:43:15,0.010,0.011,0.011,0.012,0.012
10/15/2020,12:43:16,0.010,0.010,0.011,0.012,0.012
10/15/2020,12:43:17,0.009,0.009,0.010,0.011,0.011
10/15/2020,12:43:18,0.010,0.010,0.011,0.011,0.011
10/15/2020,12:43:19,0.010,0.010,0.011,0.011,0.011
10/15/2020,12:43:20,0.010,0.010,0.011,0.012,0.012
10/15/2020,12:43:21,0.010,0.011,0.012,0.013,0.013
10/15/2020,12:43:22,0.011,0.012,0.013,0.014,0.014
10/15/2020,12:43:23,0.010,0.011,0.012,0.013,0.013
10/15/2020,12:43:24,0.010,0.011,0.012,0.012,0.012
10/15/2020,12:43:25,0.011,0.011,0.012,0.012,0.012
10/15/2020,12:43:26,0.012,0.012,0.013,0.014,0.014
10/15/2020,12:43:27,0.011,0.011,0.012,0.012,0.012
10/15/2020,12:43:28,0.010,0.011,0.011,0.011,0.011
10/15/2020,12:43:29,0.011,0.011,0.012,0.014,0.014
10/15/2020,12:43:30,0.012,0.012,0.013,0.015,0.015
10/15/2020,12:43:31,0.038,0.039,0.040,0.045,0.052
10/15/2020,12:43:32,0.041,0.043,0.048,0.072,0.174
10/15/2020,12:43:33,0.010,0.011,0.014,0.029,0.075
10/15/2020,12:43:34,0.009,0.010,0.011,0.013,0.013
10/15/2020,12:43:35,0.011,0.011,0.011,0.013,0.013
10/15/2020,12:43:36,0.057,0.058,0.059,0.063,0.070
10/15/2020,12:43:37,0.079,0.080,0.087,0.137,0.223
10/15/2020,12:43:38,0.009,0.009,0.014,0.045,0.085
10/15/2020,12:43:39,0.011,0.012,0.013,0.017,0.017
10/15/2020,12:43:40,0.011,0.011,0.013,0.015,0.015
10/15/2020,12:43:41,0.010,0.010,0.011,0.012,0.012
10/15/2020,12:43:42,0.011,0.011,0.012,0.013,0.013
10/15/2020,12:43:43,0.013,0.014,0.017,0.019,0.019
10/15/2020,12:43:44,0.023,0.024,0.027,0.040,0.044
10/15/2020,12:43:45,0.026,0.028,0.033,0.075,0.137
10/15/2020,12:43:46,0.012,0.013,0.016,0.038,0.067
10/15/2020,12:43:47,0.011,0.012,0.014,0.021,0.021
10/15/2020,12:43:48,0.014,0.015,0.017,0.025,0.025
10/15/2020,12:43:49,0.014,0.014,0.017,0.023,0.023
10/15/2020,12:43:50,0.012,0.013,0.015,0.018,0.018
10/15/2020,12:43:51,0.013,0.013,0.015,0.017,0.017
10/15/2020,12:43:52,0.014,0.015,0.018,0.030,0.030
10/15/2020,12:43:53,0.012,0.013,0.015,0.024,0.024
10/15/2020,12:43:54,0.011,0.012,0.014,0.019,0.019
10/15/2020,12:43:55,0.010,0.010,0.012,0.014,0.014
10/15/2020,12:43:56,0.009,0.009,0.011,0.011,0.011
10/15/2020,12:43:57,0.010,0.010,0.011,0.014,0.014
10/15/2020,12:43:58,0.011,0.011,0.012,0.015,0.015
10/15/2020,12:43:59,0.011,0.011,0.012,0.015,0.015
10/15/2020,12:44:00,0.012,0.013,0.015,0.018,0.018
10/15/2020,12:44:01,0.011,0.011,0.014,0.023,0.023
10/15/2020,12:44:02,0.009,0.009,0.011,0.017,0.017
10/15/2020,12:44:03,0.009,0.009,0.010,0.011,0.011
10/15/2020,12:44:04,0.010,0.010,0.011,0.011,0.011
10/15/2020,12:44:05,0.011,0.012,0.012,0.014,0.014
10/15/2020,12:44:06,0.010,0.011,0.012,0.022,0.022
10/15/2020,12:44:07,0.010,0.010,0.011,0.016,0.016
10/15/2020,12:44:08,0.012,0.013,0.014,0.017,0.017
10/15/2020,12:44:09,0.014,0.015,0.016,0.028,0.028
10/15/2020,12:44:10,0.009,0.010,0.011,0.016,0.016
10/15/2020,12:44:11,0.009,0.010,0.011,0.011,0.011
10/15/2020,12:44:12,0.011,0.011,0.013,0.014,0.014
10/15/2020,12:44:13,0.012,0.012,0.013,0.019,0.019
10/15/2020,12:44:14,0.011,0.012,0.013,0.017,0.017
10/15/2020,12:44:15,0.009,0.010,0.011,0.013,0.013
10/15/2020,12:44:16,0.010,0.010,0.010,0.013,0.013
10/15/2020,12:44:17,0.009,0.010,0.011,0.012,0.012
10/15/2020,12:44:18,0.024,0.025,0.027,0.028,0.028
10/15/2020,12:44:19,0.030,0.031,0.036,0.048,0.048
10/15/2020,12:44:20,0.009,0.010,0.013,0.019,0.019
10/15/2020,12:44:21,0.011,0.011,0.013,0.015,0.015
10/15/2020,12:44:22,0.009,0.010,0.011,0.012,0.012
10/15/2020,12:44:23,0.009,0.010,0.011,0.011,0.011
10/15/2020,12:44:24,0.009,0.009,0.011,0.011,0.011
10/15/2020,12:44:25,0.009,0.010,0.011,0.011,0.011
10/15/2020,12:44:26,0.010,0.011,0.011,0.012,0.012
10/15/2020,12:44:27,0.011,0.011,0.011,0.013,0.013
10/15/2020,12:44:28,0.010,0.010,0.011,0.014,0.014
10/15/2020,12:44:29,0.008,0.009,0.010,0.011,0.011
10/15/2020,12:44:30,0.008,0.009,0.009,0.009,0.009
10/15/2020,12:44:31,0.009,0.010,0.011,0.012,0.012
10/15/2020,12:44:32,0.010,0.010,0.011,0.012,0.012
10/15/2020,12:44:33,0.010,0.011,0.011,0.011,0.011
10/15/2020,12:44:34,0.010,0.010,0.012,0.012,0.012
10/15/2020,12:44:35,0.012,0.012,0.014,0.015,0.015
10/15/2020,12:44:36,0.013,0.014,0.015,0.022,0.022
10/15/2020,12:44:37,0.011,0.012,0.013,0.016,0.016
10/15/2020,12:44:38,0.009,0.010,0.011,0.011,0.011
10/15/2020,12:44:39,0.010,0.010,0.011,0.011,0.011
10/15/2020,12:44:40,0.010,0.010,0.012,0.012,0.012
10/15/2020,12:44:41,0.010,0.011,0.012,0.012,0.012
10/15/2020,12:44:42,0.012,0.012,0.012,0.013,0.013
10/15/2020,12:44:43,0.053,0.054,0.056,0.059,0.078
10/15/2020,12:44:44,0.061,0.065,0.073,0.112,0.228
10/15/2020,12:44:45,0.010,0.012,0.016,0.039,0.090
10/15/2020,12:44:46,0.011,0.012,0.013,0.017,0.017
10/15/2020,12:44:47,0.014,0.015,0.017,0.021,0.021
10/15/2020,12:44:48,0.015,0.016,0.019,0.028,0.028
10/15/2020,12:44:49,0.012,0.013,0.017,0.022,0.022
10/15/2020,12:44:50,0.011,0.012,0.015,0.018,0.018
10/15/2020,12:44:51,0.019,0.019,0.023,0.032,0.035
10/15/2020,12:44:52,0.021,0.022,0.024,0.032,0.069
10/15/2020,12:44:53,0.009,0.010,0.012,0.014,0.031
10/15/2020,12:44:54,0.010,0.011,0.012,0.014,0.014
10/15/2020,12:44:55,0.011,0.011,0.012,0.014,0.014
10/15/2020,12:44:56,0.011,0.012,0.013,0.015,0.015
10/15/2020,12:44:57,0.010,0.011,0.013,0.014,0.014
10/15/2020,12:44:58,0.012,0.012,0.014,0.014,0.014
10/15/2020,12:44:59,0.012,0.012,0.013,0.014,0.014
10/15/2020,12:45:00,0.010,0.011,0.012,0.013,0.013
10/15/2020,12:45:01,0.013,0.014,0.015,0.016,0.016
10/15/2020,12:45:02,0.012,0.013,0.015,0.024,0.024
10/15/2020,12:45:03,0.010,0.010,0.011,0.018,0.018
10/15/2020,12:45:04,0.009,0.010,0.011,0.012,0.012
10/15/2020,12:45:05,0.009,0.010,0.010,0.010,0.010
10/15/2020,12:45:06,0.011,0.011,0.013,0.013,0.013
10/15/2020,12:45:07,0.011,0.011,0.012,0.015,0.015
10/15/2020,12:45:08,0.010,0.011,0.011,0.012,0.012
10/15/2020,12:45:09,0.010,0.010,0.011,0.012,0.012
10/15/2020,12:45:10,0.010,0.011,0.013,0.013,0.013
10/15/2020,12:45:11,0.011,0.011,0.013,0.013,0.013
10/15/2020,12:45:12,0.012,0.013,0.013,0.013,0.013
10/15/2020,12:45:13,0.012,0.012,0.013,0.014,0.014
10/15/2020,12:45:14,0.012,0.013,0.013,0.015,0.015
10/15/2020,12:45:15,0.014,0.015,0.015,0.025,0.026
10/15/2020,12:45:16,0.055,0.055,0.059,0.081,0.112
10/15/2020,12:45:17,0.312,0.315,0.326,0.395,0.679
10/15/2020,12:45:18,0.551,0.556,0.574,0.678,1.210
10/15/2020,12:45:19,0.293,0.298,0.322,0.450,0.872
10/15/2020,12:45:20,0.102,0.106,0.121,0.218,0.431
10/15/2020,12:45:21,0.018,0.021,0.030,0.084,0.236
10/15/2020,12:45:22,0.072,0.073,0.078,0.117,0.305
10/15/2020,12:45:23,0.129,0.131,0.136,0.172,0.273
10/15/2020,12:45:24,0.134,0.137,0.150,0.205,0.400
10/15/2020,12:45:25,0.020,0.022,0.029,0.066,0.172
10/15/2020,12:45:26,0.041,0.042,0.046,0.083,0.136
10/15/2020,12:45:27,0.178,0.179,0.182,0.217,0.267
10/15/2020,12:45:28,0.319,0.323,0.334,0.438,0.845
10/15/2020,12:45:29,0.086,0.092,0.111,0.226,0.631
10/15/2020,12:45:30,0.019,0.021,0.029,0.095,0.234
10/15/2020,12:45:31,0.010,0.010,0.011,0.026,0.043
10/15/2020,12:45:32,0.009,0.009,0.009,0.009,0.009
10/15/2020,12:45:33,0.008,0.008,0.008,0.008,0.008
10/15/2020,12:45:34,0.008,0.008,0.009,0.009,0.009
10/15/2020,12:45:35,0.011,0.012,0.013,0.013,0.013
10/15/2020,12:45:36,0.014,0.015,0.017,0.029,0.029
10/15/2020,12:45:37,0.009,0.010,0.011,0.018,0.018
10/15/2020,12:45:38,0.009,0.009,0.010,0.016,0.016
10/15/2020,12:45:39,0.008,0.009,0.010,0.012,0.012
10/15/2020,12:45:40,0.008,0.009,0.010,0.011,0.011
10/15/2020,12:45:41,0.050,0.051,0.052,0.055,0.057
10/15/2020,12:45:42,0.070,0.072,0.078,0.100,0.137
10/15/2020,12:45:43,0.008,0.009,0.013,0.028,0.045
10/15/2020,12:45:44,0.008,0.009,0.009,0.012,0.012
10/15/2020,12:45:45,0.009,0.010,0.011,0.011,0.011
10/15/2020,12:45:46,0.009,0.010,0.011,0.013,0.013
10/15/2020,12:45:47,0.007,0.008,0.008,0.010,0.010
10/15/2020,12:45:48,0.010,0.010,0.010,0.012,0.012
10/15/2020,12:45:49,0.010,0.011,0.012,0.014,0.014
10/15/2020,12:45:50,0.009,0.009,0.010,0.010,0.010
10/15/2020,12:45:51,0.009,0.009,0.010,0.010,0.010
10/15/2020,12:45:52,0.008,0.008,0.009,0.009,0.009
10/15/2020,12:45:53,0.009,0.010,0.010,0.011,0.011
10/15/2020,12:45:54,0.009,0.010,0.010,0.012,0.012
10/15/2020,12:45:55,0.009,0.010,0.010,0.011,0.011
10/15/2020,12:45:56,0.009,0.009,0.010,0.011,0.011
10/15/2020,12:45:57,0.009,0.010,0.010,0.010,0.010
10/15/2020,12:45:58,0.010,0.011,0.012,0.012,0.012
10/15/2020,12:45:59,0.036,0.037,0.038,0.045,0.056
10/15/2020,12:46:00,0.054,0.056,0.061,0.111,0.251
10/15/2020,12:46:01,0.011,0.012,0.014,0.038,0.103
10/15/2020,12:46:02,0.026,0.026,0.027,0.041,0.043
10/15/2020,12:46:03,0.010,0.010,0.011,0.026,0.055
10/15/2020,12:46:04,0.012,0.013,0.013,0.027,0.040
10/15/2020,12:46:05,0.010,0.011,0.011,0.018,0.018
10/15/2020,12:46:06,0.012,0.012,0.013,0.014,0.014
10/15/2020,12:46:07,0.012,0.013,0.013,0.019,0.019
10/15/2020,12:46:08,0.009,0.009,0.010,0.015,0.015
10/15/2020,12:46:09,0.009,0.009,0.009,0.011,0.011
10/15/2020,12:46:10,0.009,0.010,0.010,0.012,0.012
10/15/2020,12:46:11,0.009,0.009,0.009,0.013,0.013
10/15/2020,12:46:12,0.027,0.027,0.028,0.029,0.032
10/15/2020,12:46:13,0.030,0.031,0.032,0.032,0.069
10/15/2020,12:46:14,0.009,0.009,0.010,0.011,0.028
10/15/2020,12:46:15,0.010,0.010,0.012,0.012,0.012
10/15/2020,12:46:16,0.009,0.010,0.011,0.012,0.012
10/15/2020,12:46:17,0.009,0.009,0.010,0.010,0.010
10/15/2020,12:46:18,0.009,0.009,0.010,0.010,0.010
10/15/2020,12:46:19,0.009,0.010,0.011,0.011,0.011
10/15/2020,12:46:20,0.010,0.011,0.012,0.012,0.012
10/15/2020,12:46:21,0.009,0.009,0.011,0.013,0.013
10/15/2020,12:46:22,0.009,0.009,0.011,0.013,0.013
10/15/2020,12:46:23,0.010,0.011,0.012,0.014,0.014
10/15/2020,12:46:24,0.010,0.010,0.012,0.014,0.014
10/15/2020,12:46:25,0.009,0.010,0.011,0.012,0.012
10/15/2020,12:46:26,0.010,0.010,0.011,0.017,0.017
10/15/2020,12:46:27,0.009,0.009,0.010,0.013,0.013
10/15/2020,12:46:28,0.009,0.010,0.011,0.011,0.011
10/15/2020,12:46:29,0.009,0.009,0.010,0.011,0.011
10/15/2020,12:46:30,0.009,0.009,0.010,0.013,0.013
10/15/2020,12:46:31,0.007,0.008,0.009,0.011,0.011
10/15/2020,12:46:32,0.009,0.009,0.010,0.011,0.011
10/15/2020,12:46:33,0.009,0.010,0.011,0.012,0.012
10/15/2020,12:46:34,0.009,0.009,0.011,0.011,0.011
10/15/2020,12:46:35,0.009,0.009,0.011,0.011,0.011
10/15/2020,12:46:36,0.010,0.010,0.011,0.015,0.015
10/15/2020,12:46:37,0.008,0.008,0.009,0.011,0.011
10/15/2020,12:46:38,0.010,0.010,0.011,0.014,0.017
10/15/2020,12:46:39,0.012,0.013,0.014,0.024,0.061
10/15/2020,12:46:40,0.008,0.009,0.010,0.014,0.031
10/15/2020,12:46:41,0.012,0.012,0.014,0.015,0.015
10/15/2020,12:46:42,0.011,0.011,0.013,0.015,0.015
10/15/2020,12:46:43,0.009,0.010,0.012,0.014,0.014
10/15/2020,12:46:44,0.009,0.009,0.010,0.011,0.011
10/15/2020,12:46:45,0.011,0.011,0.012,0.013,0.013
10/15/2020,12:46:46,0.009,0.009,0.010,0.020,0.020
10/15/2020,12:46:47,0.009,0.010,0.010,0.014,0.014
10/15/2020,12:46:48,0.010,0.010,0.011,0.012,0.012
10/15/2020,12:46:49,0.010,0.011,0.011,0.012,0.012
10/15/2020,12:46:50,0.010,0.011,0.011,0.013,0.013
10/15/2020,12:46:51,0.009,0.010,0.010,0.013,0.013
10/15/2020,12:46:52,0.010,0.010,0.010,0.013,0.013
10/15/2020,12:46:53,0.011,0.011,0.011,0.012,0.012
10/15/2020,12:46:54,0.010,0.011,0.012,0.012,0.012
10/15/2020,12:46:55,0.014,0.015,0.017,0.018,0.018
10/15/2020,12:46:56,0.020,0.023,0.029,0.031,0.031
10/15/2020,12:46:57,0.020,0.023,0.031,0.037,0.037
10/15/2020,12:46:58,0.027,0.030,0.038,0.046,0.046
10/15/2020,12:46:59,0.056,0.059,0.065,0.085,0.091
10/15/2020,12:47:00,0.056,0.060,0.068,0.099,0.174
10/15/2020,12:47:01,0.024,0.028,0.037,0.054,0.089
10/15/2020,12:47:02,0.023,0.026,0.037,0.045,0.045
10/15/2020,12:47:03,0.010,0.013,0.017,0.027,0.027
10/15/2020,12:47:04,0.009,0.010,0.011,0.015,0.015
10/15/2020,12:47:05,0.014,0.014,0.015,0.021,0.021
10/15/2020,12:47:06,0.020,0.022,0.026,0.035,0.045
10/15/2020,12:47:07,0.079,0.083,0.090,0.118,0.243
10/15/2020,12:47:08,0.079,0.084,0.095,0.142,0.235
10/15/2020,12:47:09,0.013,0.016,0.022,0.043,0.059
10/15/2020,12:47:10,0.019,0.021,0.025,0.033,0.033
10/15/2020,12:47:11,0.017,0.018,0.022,0.028,0.028
10/15/2020,12:47:12,0.018,0.020,0.024,0.029,0.029
10/15/2020,12:47:13,0.015,0.017,0.021,0.030,0.030
10/15/2020,12:47:14,0.022,0.024,0.028,0.034,0.034
10/15/2020,12:47:15,0.042,0.046,0.055,0.075,0.078
10/15/2020,12:47:16,0.037,0.041,0.052,0.090,0.132
10/15/2020,12:47:17,0.057,0.061,0.072,0.119,0.242
10/15/2020,12:47:18,0.029,0.032,0.038,0.068,0.203
10/15/2020,12:47:19,0.032,0.034,0.037,0.054,0.130
10/15/2020,12:47:20,0.012,0.014,0.017,0.024,0.040
10/15/2020,12:47:21,0.015,0.016,0.020,0.025,0.025
10/15/2020,12:47:22,0.011,0.012,0.015,0.024,0.024
10/15/2020,12:47:23,0.011,0.011,0.012,0.021,0.021
10/15/2020,12:47:24,0.013,0.013,0.014,0.018,0.019
10/15/2020,12:47:25,0.014,0.015,0.017,0.020,0.034
10/15/2020,12:47:26,0.062,0.063,0.065,0.073,0.082
10/15/2020,12:47:27,0.072,0.074,0.077,0.083,0.120
10/15/2020,12:47:28,0.010,0.011,0.013,0.021,0.038
10/15/2020,12:47:29,0.020,0.021,0.023,0.030,0.030
10/15/2020,12:47:30,0.062,0.065,0.070,0.090,0.101
10/15/2020,12:47:31,0.087,0.093,0.106,0.163,0.309
10/15/2020,12:47:32,0.030,0.035,0.044,0.092,0.195
10/15/2020,12:47:33,0.071,0.074,0.082,0.107,0.131
10/15/2020,12:47:34,0.069,0.075,0.086,0.155,0.256
10/15/2020,12:47:35,0.025,0.028,0.036,0.074,0.160
10/15/2020,12:47:36,0.027,0.029,0.036,0.045,0.109
10/15/2020,12:47:37,0.072,0.075,0.081,0.100,0.166
10/15/2020,12:47:38,0.110,0.116,0.132,0.186,0.283
10/15/2020,12:47:39,0.105,0.115,0.140,0.226,0.324
10/15/2020,12:47:40,0.132,0.143,0.166,0.272,0.368
10/15/2020,12:47:41,0.086,0.095,0.116,0.236,0.288
10/15/2020,12:47:42,0.103,0.112,0.129,0.213,0.259
10/15/2020,12:47:43,0.150,0.162,0.191,0.304,0.514
10/15/2020,12:47:44,0.125,0.139,0.170,0.319,0.537
10/15/2020,12:47:45,0.211,0.221,0.246,0.374,0.669
10/15/2020,12:47:46,0.241,0.249,0.271,0.391,0.666
10/15/2020,12:47:47,0.441,0.450,0.472,0.587,0.740
10/15/2020,12:47:48,0.416,0.426,0.452,0.616,0.815
10/15/2020,12:47:49,0.151,0.159,0.177,0.277,0.360
10/15/2020,12:47:50,0.227,0.234,0.253,0.349,0.415
10/15/2020,12:47:51,0.126,0.133,0.150,0.248,0.321
10/15/2020,12:47:52,0.563,0.572,0.593,0.678,0.814
10/15/2020,12:47:53,0.569,0.580,0.613,0.732,1.070
