TrakPro Version 4.70 ASCII Data File

Model:,DustTrak DRX
Model Number:,8534
Serial Number:,8534180206
Test ID:,005
Test Abbreviation:,B_05 D5 PM_005
Start Date:,10/14/2020
Start Time:,12:18:58
Duration (dd:hh:mm:ss):,0:04:00:00
Log Interval (mm:ss):,00:01
Number of points:,14400
Notes:,

Statistics,Channel:,PM1,PM2.5,RESP,PM10,TOTAL
,Units:,mg/m^3,mg/m^3,mg/m^3,mg/m^3,mg/m^3
,Average:,0.988,1.110,1.340,2.290,2.550
,Minimum:,-95.612,0.007,0.007,0.007,0.007
,Time of Minimum:,13:19:01,12:34:52,12:40:25,12:40:25,12:40:25
,Date of Minimum:,10/14/2020,10/14/2020,10/14/2020,10/14/2020,10/14/2020
,Maximum:,42.400,42.500,43.100,48.900,53.600
,Time of Maximum:,16:11:29,16:11:29,16:11:29,16:11:29,16:11:29
,Date of Maximum:,10/14/2020,10/14/2020,10/14/2020,10/14/2020,10/14/2020

Calibration,Sensor:,AEROSOL
,Cal. date,10/18/2019

Date,Time,PM1,PM2.5,RESP,PM10,TOTAL
MM/dd/yyyy,hh:mm:ss,mg/m^3,mg/m^3,mg/m^3,mg/m^3,mg/m^3
10/14/2020,12:18:59,0.016,0.016,0.016,0.028,0.048
10/14/2020,12:19:00,0.021,0.022,0.022,0.026,0.034
10/14/2020,12:19:01,0.015,0.016,0.017,0.019,0.039
10/14/2020,12:19:02,0.018,0.019,0.019,0.020,0.029
10/14/2020,12:19:03,0.022,0.023,0.024,0.025,0.025
10/14/2020,12:19:04,0.017,0.018,0.019,0.021,0.021
10/14/2020,12:19:05,0.017,0.017,0.018,0.019,0.019
10/14/2020,12:19:06,0.017,0.018,0.019,0.019,0.019
10/14/2020,12:19:07,0.015,0.016,0.017,0.018,0.018
10/14/2020,12:19:08,0.019,0.020,0.021,0.026,0.026
10/14/2020,12:19:09,0.020,0.021,0.022,0.025,0.025
10/14/2020,12:19:10,0.013,0.013,0.014,0.014,0.014
10/14/2020,12:19:11,0.015,0.016,0.016,0.016,0.016
10/14/2020,12:19:12,0.014,0.015,0.016,0.016,0.016
10/14/2020,12:19:13,0.017,0.018,0.018,0.019,0.019
10/14/2020,12:19:14,0.019,0.020,0.020,0.028,0.028
10/14/2020,12:19:15,0.016,0.017,0.018,0.021,0.021
10/14/2020,12:19:16,0.016,0.017,0.018,0.020,0.020
10/14/2020,12:19:17,0.017,0.018,0.019,0.020,0.020
10/14/2020,12:19:18,0.018,0.019,0.020,0.020,0.020
10/14/2020,12:19:19,0.014,0.015,0.016,0.016,0.016
10/14/2020,12:19:20,0.013,0.014,0.015,0.015,0.015
10/14/2020,12:19:21,0.012,0.012,0.013,0.014,0.014
10/14/2020,12:19:22,0.014,0.015,0.016,0.016,0.016
10/14/2020,12:19:23,0.014,0.015,0.016,0.017,0.017
10/14/2020,12:19:24,0.013,0.013,0.014,0.021,0.021
10/14/2020,12:19:25,0.013,0.014,0.014,0.024,0.024
10/14/2020,12:19:26,0.011,0.012,0.013,0.016,0.016
10/14/2020,12:19:27,0.012,0.013,0.013,0.015,0.015
10/14/2020,12:19:28,0.013,0.014,0.015,0.017,0.017
10/14/2020,12:19:29,0.014,0.014,0.015,0.016,0.016
10/14/2020,12:19:30,0.013,0.014,0.014,0.017,0.017
10/14/2020,12:19:31,0.012,0.012,0.013,0.015,0.015
10/14/2020,12:19:32,0.013,0.014,0.014,0.017,0.017
10/14/2020,12:19:33,0.015,0.016,0.017,0.018,0.020
10/14/2020,12:19:34,0.014,0.014,0.015,0.015,0.035
10/14/2020,12:19:35,0.011,0.012,0.012,0.012,0.041
10/14/2020,12:19:36,0.017,0.018,0.018,0.019,0.030
10/14/2020,12:19:37,0.019,0.020,0.021,0.022,0.043
10/14/2020,12:19:38,0.013,0.013,0.014,0.019,0.028
10/14/2020,12:19:39,0.012,0.012,0.014,0.017,0.017
10/14/2020,12:19:40,0.013,0.014,0.014,0.016,0.016
10/14/2020,12:19:41,0.013,0.014,0.015,0.015,0.015
10/14/2020,12:19:42,0.013,0.013,0.014,0.015,0.015
10/14/2020,12:19:43,0.016,0.017,0.017,0.022,0.022
10/14/2020,12:19:44,0.015,0.015,0.016,0.020,0.020
10/14/2020,12:19:45,0.012,0.012,0.013,0.015,0.015
10/14/2020,12:19:46,0.011,0.012,0.012,0.014,0.014
10/14/2020,12:19:47,0.011,0.012,0.013,0.014,0.014
10/14/2020,12:19:48,0.012,0.013,0.013,0.014,0.015
10/14/2020,12:19:49,0.015,0.016,0.016,0.016,0.027
10/14/2020,12:19:50,0.013,0.014,0.014,0.017,0.022
10/14/2020,12:19:51,0.013,0.014,0.014,0.022,0.022
10/14/2020,12:19:52,0.013,0.014,0.014,0.022,0.022
10/14/2020,12:19:53,0.016,0.017,0.018,0.020,0.020
10/14/2020,12:19:54,0.017,0.018,0.019,0.019,0.019
10/14/2020,12:19:55,0.013,0.014,0.015,0.019,0.019
10/14/2020,12:19:56,0.012,0.013,0.014,0.017,0.017
10/14/2020,12:19:57,0.014,0.014,0.015,0.019,0.020
10/14/2020,12:19:58,0.015,0.015,0.016,0.018,0.035
10/14/2020,12:19:59,0.017,0.018,0.018,0.024,0.032
10/14/2020,12:20:00,0.014,0.015,0.016,0.020,0.020
10/14/2020,12:20:01,0.012,0.013,0.014,0.016,0.016
10/14/2020,12:20:02,0.013,0.014,0.015,0.015,0.015
10/14/2020,12:20:03,0.013,0.013,0.015,0.018,0.018
10/14/2020,12:20:04,0.012,0.013,0.014,0.017,0.017
10/14/2020,12:20:05,0.014,0.015,0.016,0.017,0.017
10/14/2020,12:20:06,0.015,0.016,0.018,0.019,0.019
10/14/2020,12:20:07,0.018,0.019,0.021,0.025,0.025
10/14/2020,12:20:08,0.022,0.023,0.025,0.029,0.029
10/14/2020,12:20:09,0.031,0.032,0.034,0.050,0.052
10/14/2020,12:20:10,0.030,0.031,0.033,0.056,0.076
10/14/2020,12:20:11,0.020,0.021,0.022,0.031,0.040
10/14/2020,12:20:12,0.018,0.019,0.022,0.030,0.030
10/14/2020,12:20:13,0.022,0.023,0.024,0.030,0.031
10/14/2020,12:20:14,0.024,0.024,0.027,0.046,0.063
10/14/2020,12:20:15,0.014,0.014,0.016,0.025,0.045
10/14/2020,12:20:16,0.013,0.014,0.014,0.015,0.020
10/14/2020,12:20:17,0.017,0.018,0.018,0.020,0.020
10/14/2020,12:20:18,0.014,0.015,0.015,0.023,0.023
10/14/2020,12:20:19,0.014,0.015,0.017,0.023,0.023
10/14/2020,12:20:20,0.015,0.016,0.017,0.020,0.020
10/14/2020,12:20:21,0.017,0.018,0.019,0.027,0.028
10/14/2020,12:20:22,0.015,0.016,0.017,0.025,0.042
10/14/2020,12:20:23,0.024,0.026,0.027,0.030,0.038
10/14/2020,12:20:24,0.038,0.039,0.041,0.050,0.050
10/14/2020,12:20:25,0.020,0.021,0.023,0.036,0.036
10/14/2020,12:20:26,0.015,0.016,0.017,0.025,0.025
10/14/2020,12:20:27,0.014,0.015,0.017,0.024,0.024
10/14/2020,12:20:28,0.013,0.014,0.017,0.019,0.019
10/14/2020,12:20:29,0.013,0.013,0.014,0.016,0.016
10/14/2020,12:20:30,0.014,0.015,0.016,0.024,0.024
10/14/2020,12:20:31,0.014,0.014,0.015,0.023,0.023
10/14/2020,12:20:32,0.013,0.014,0.015,0.023,0.023
10/14/2020,12:20:33,0.014,0.015,0.017,0.022,0.022
10/14/2020,12:20:34,0.015,0.016,0.016,0.025,0.025
10/14/2020,12:20:35,0.014,0.014,0.015,0.021,0.021
10/14/2020,12:20:36,0.012,0.013,0.015,0.016,0.016
10/14/2020,12:20:37,0.011,0.012,0.014,0.014,0.014
10/14/2020,12:20:38,0.013,0.014,0.014,0.016,0.017
10/14/2020,12:20:39,0.015,0.015,0.016,0.017,0.027
10/14/2020,12:20:40,0.021,0.022,0.023,0.026,0.032
10/14/2020,12:20:41,0.029,0.031,0.033,0.051,0.065
10/14/2020,12:20:42,0.018,0.019,0.021,0.035,0.041
10/14/2020,12:20:43,0.013,0.014,0.015,0.021,0.021
10/14/2020,12:20:44,0.013,0.014,0.015,0.018,0.018
10/14/2020,12:20:45,0.013,0.014,0.015,0.018,0.018
10/14/2020,12:20:46,0.013,0.014,0.015,0.016,0.016
10/14/2020,12:20:47,0.014,0.015,0.016,0.017,0.017
10/14/2020,12:20:48,0.015,0.015,0.016,0.019,0.021
10/14/2020,12:20:49,0.020,0.021,0.022,0.025,0.045
10/14/2020,12:20:50,0.018,0.019,0.021,0.025,0.034
10/14/2020,12:20:51,0.015,0.016,0.019,0.021,0.021
10/14/2020,12:20:52,0.015,0.016,0.018,0.019,0.019
10/14/2020,12:20:53,0.014,0.015,0.016,0.017,0.017
10/14/2020,12:20:54,0.014,0.015,0.016,0.018,0.018
10/14/2020,12:20:55,0.013,0.013,0.016,0.017,0.017
10/14/2020,12:20:56,0.014,0.015,0.016,0.017,0.017
10/14/2020,12:20:57,0.019,0.019,0.020,0.021,0.022
10/14/2020,12:20:58,0.018,0.019,0.019,0.023,0.032
10/14/2020,12:20:59,0.014,0.015,0.015,0.023,0.028
10/14/2020,12:21:00,0.012,0.013,0.014,0.018,0.018
10/14/2020,12:21:01,0.015,0.016,0.017,0.018,0.018
10/14/2020,12:21:02,0.016,0.017,0.019,0.020,0.020
10/14/2020,12:21:03,0.014,0.015,0.016,0.016,0.016
10/14/2020,12:21:04,0.012,0.013,0.015,0.015,0.015
10/14/2020,12:21:05,0.013,0.015,0.015,0.015,0.026
10/14/2020,12:21:06,0.012,0.013,0.014,0.014,0.019
10/14/2020,12:21:07,0.010,0.011,0.012,0.012,0.012
10/14/2020,12:21:08,0.010,0.011,0.011,0.011,0.011
10/14/2020,12:21:09,0.014,0.015,0.016,0.016,0.016
10/14/2020,12:21:10,0.017,0.018,0.020,0.023,0.023
10/14/2020,12:21:11,0.015,0.015,0.018,0.021,0.021
10/14/2020,12:21:12,0.017,0.018,0.019,0.024,0.024
10/14/2020,12:21:13,0.017,0.018,0.020,0.022,0.022
10/14/2020,12:21:14,0.020,0.021,0.022,0.024,0.025
10/14/2020,12:21:15,0.024,0.025,0.026,0.028,0.050
10/14/2020,12:21:16,0.021,0.023,0.027,0.031,0.052
10/14/2020,12:21:17,0.015,0.016,0.020,0.029,0.034
10/14/2020,12:21:18,0.015,0.016,0.017,0.022,0.022
10/14/2020,12:21:19,0.016,0.017,0.017,0.020,0.020
10/14/2020,12:21:20,0.013,0.014,0.014,0.017,0.017
10/14/2020,12:21:21,0.020,0.021,0.022,0.030,0.030
10/14/2020,12:21:22,0.015,0.016,0.017,0.028,0.028
10/14/2020,12:21:23,0.014,0.015,0.015,0.020,0.020
10/14/2020,12:21:24,0.013,0.014,0.015,0.019,0.019
10/14/2020,12:21:25,0.013,0.014,0.016,0.018,0.018
10/14/2020,12:21:26,0.013,0.014,0.015,0.015,0.015
10/14/2020,12:21:27,0.013,0.013,0.015,0.017,0.017
10/14/2020,12:21:28,0.014,0.015,0.016,0.022,0.022
10/14/2020,12:21:29,0.018,0.019,0.021,0.025,0.025
10/14/2020,12:21:30,0.014,0.015,0.018,0.021,0.021
10/14/2020,12:21:31,0.014,0.015,0.017,0.018,0.018
10/14/2020,12:21:32,0.015,0.015,0.017,0.019,0.021
10/14/2020,12:21:33,0.018,0.019,0.020,0.024,0.043
10/14/2020,12:21:34,0.013,0.014,0.015,0.018,0.027
10/14/2020,12:21:35,0.013,0.014,0.015,0.017,0.018
10/14/2020,12:21:36,0.015,0.016,0.016,0.017,0.028
10/14/2020,12:21:37,0.014,0.016,0.016,0.017,0.022
10/14/2020,12:21:38,0.013,0.014,0.015,0.016,0.016
10/14/2020,12:21:39,0.014,0.014,0.015,0.017,0.017
10/14/2020,12:21:40,0.013,0.014,0.015,0.016,0.016
10/14/2020,12:21:41,0.013,0.014,0.016,0.017,0.017
10/14/2020,12:21:42,0.013,0.014,0.015,0.015,0.015
10/14/2020,12:21:43,0.014,0.015,0.016,0.017,0.017
10/14/2020,12:21:44,0.015,0.016,0.017,0.020,0.020
10/14/2020,12:21:45,0.013,0.013,0.014,0.015,0.015
10/14/2020,12:21:46,0.011,0.012,0.012,0.013,0.013
10/14/2020,12:21:47,0.012,0.013,0.013,0.015,0.015
10/14/2020,12:21:48,0.014,0.015,0.016,0.018,0.018
10/14/2020,12:21:49,0.019,0.019,0.020,0.021,0.023
10/14/2020,12:21:50,0.023,0.024,0.024,0.025,0.045
10/14/2020,12:21:51,0.016,0.017,0.017,0.019,0.028
10/14/2020,12:21:52,0.013,0.014,0.015,0.016,0.016
10/14/2020,12:21:53,0.012,0.013,0.015,0.016,0.016
10/14/2020,12:21:54,0.012,0.013,0.014,0.014,0.014
10/14/2020,12:21:55,0.013,0.014,0.015,0.016,0.016
10/14/2020,12:21:56,0.017,0.018,0.020,0.020,0.020
10/14/2020,12:21:57,0.019,0.020,0.021,0.021,0.021
10/14/2020,12:21:58,0.015,0.015,0.016,0.016,0.016
10/14/2020,12:21:59,0.016,0.017,0.019,0.020,0.020
10/14/2020,12:22:00,0.014,0.015,0.017,0.017,0.017
10/14/2020,12:22:01,0.014,0.015,0.015,0.016,0.016
10/14/2020,12:22:02,0.014,0.015,0.016,0.020,0.020
10/14/2020,12:22:03,0.015,0.016,0.017,0.019,0.019
10/14/2020,12:22:04,0.018,0.019,0.021,0.021,0.021
10/14/2020,12:22:05,0.024,0.025,0.027,0.027,0.030
10/14/2020,12:22:06,0.029,0.030,0.031,0.034,0.073
10/14/2020,12:22:07,0.016,0.017,0.018,0.023,0.041
10/14/2020,12:22:08,0.017,0.018,0.019,0.023,0.023
10/14/2020,12:22:09,0.020,0.020,0.022,0.027,0.027
10/14/2020,12:22:10,0.021,0.023,0.024,0.029,0.029
10/14/2020,12:22:11,0.018,0.019,0.020,0.025,0.025
10/14/2020,12:22:12,0.018,0.019,0.021,0.024,0.024
10/14/2020,12:22:13,0.017,0.018,0.020,0.022,0.022
10/14/2020,12:22:14,0.019,0.020,0.021,0.026,0.026
10/14/2020,12:22:15,0.016,0.017,0.019,0.024,0.024
10/14/2020,12:22:16,0.015,0.015,0.017,0.022,0.022
10/14/2020,12:22:17,0.017,0.018,0.020,0.022,0.022
10/14/2020,12:22:18,0.020,0.021,0.023,0.026,0.026
10/14/2020,12:22:19,0.018,0.019,0.021,0.022,0.022
10/14/2020,12:22:20,0.013,0.013,0.015,0.021,0.021
10/14/2020,12:22:21,0.013,0.014,0.015,0.018,0.018
10/14/2020,12:22:22,0.025,0.026,0.026,0.027,0.027
10/14/2020,12:22:23,0.024,0.025,0.027,0.040,0.040
10/14/2020,12:22:24,0.014,0.015,0.016,0.023,0.023
10/14/2020,12:22:25,0.014,0.015,0.017,0.021,0.021
10/14/2020,12:22:26,0.014,0.015,0.016,0.022,0.022
10/14/2020,12:22:27,0.015,0.015,0.016,0.019,0.019
10/14/2020,12:22:28,0.015,0.016,0.017,0.022,0.022
10/14/2020,12:22:29,0.015,0.016,0.016,0.020,0.020
10/14/2020,12:22:30,0.013,0.014,0.015,0.018,0.018
10/14/2020,12:22:31,0.016,0.016,0.018,0.020,0.020
10/14/2020,12:22:32,0.017,0.017,0.018,0.023,0.025
10/14/2020,12:22:33,0.018,0.019,0.020,0.024,0.042
10/14/2020,12:22:34,0.021,0.022,0.023,0.030,0.038
10/14/2020,12:22:35,0.021,0.022,0.023,0.026,0.026
10/14/2020,12:22:36,0.015,0.016,0.018,0.022,0.023
10/14/2020,12:22:37,0.015,0.016,0.017,0.022,0.039
10/14/2020,12:22:38,0.015,0.016,0.018,0.020,0.040
10/14/2020,12:22:39,0.015,0.016,0.017,0.020,0.026
10/14/2020,12:22:40,0.018,0.019,0.020,0.024,0.024
10/14/2020,12:22:41,0.018,0.019,0.020,0.023,0.023
10/14/2020,12:22:42,0.015,0.016,0.017,0.028,0.028
10/14/2020,12:22:43,0.014,0.015,0.015,0.022,0.022
10/14/2020,12:22:44,0.015,0.016,0.017,0.023,0.023
10/14/2020,12:22:45,0.014,0.015,0.017,0.020,0.020
10/14/2020,12:22:46,0.014,0.014,0.017,0.024,0.024
10/14/2020,12:22:47,0.015,0.016,0.018,0.021,0.021
10/14/2020,12:22:48,0.015,0.016,0.017,0.020,0.020
10/14/2020,12:22:49,0.017,0.018,0.019,0.022,0.022
10/14/2020,12:22:50,0.019,0.021,0.022,0.031,0.031
10/14/2020,12:22:51,0.023,0.024,0.026,0.030,0.031
10/14/2020,12:22:52,0.019,0.020,0.022,0.026,0.045
10/14/2020,12:22:53,0.015,0.016,0.018,0.020,0.029
10/14/2020,12:22:54,0.014,0.015,0.016,0.018,0.018
10/14/2020,12:22:55,0.014,0.015,0.016,0.017,0.017
10/14/2020,12:22:56,0.016,0.017,0.018,0.020,0.020
10/14/2020,12:22:57,0.014,0.015,0.015,0.020,0.020
10/14/2020,12:22:58,0.014,0.015,0.015,0.018,0.018
10/14/2020,12:22:59,0.012,0.013,0.013,0.013,0.013
10/14/2020,12:23:00,0.013,0.014,0.015,0.017,0.017
10/14/2020,12:23:01,0.015,0.015,0.017,0.025,0.025
10/14/2020,12:23:02,0.015,0.016,0.017,0.021,0.021
10/14/2020,12:23:03,0.013,0.014,0.015,0.017,0.017
10/14/2020,12:23:04,0.013,0.014,0.016,0.018,0.018
10/14/2020,12:23:05,0.013,0.014,0.015,0.015,0.015
10/14/2020,12:23:06,0.015,0.015,0.017,0.017,0.017
10/14/2020,12:23:07,0.018,0.018,0.021,0.021,0.021
10/14/2020,12:23:08,0.016,0.017,0.019,0.025,0.025
10/14/2020,12:23:09,0.017,0.017,0.018,0.027,0.027
10/14/2020,12:23:10,0.018,0.019,0.019,0.024,0.026
10/14/2020,12:23:11,0.017,0.018,0.019,0.023,0.041
10/14/2020,12:23:12,0.017,0.018,0.019,0.028,0.037
10/14/2020,12:23:13,0.017,0.017,0.019,0.022,0.022
10/14/2020,12:23:14,0.017,0.018,0.021,0.021,0.021
10/14/2020,12:23:15,0.017,0.018,0.021,0.021,0.021
10/14/2020,12:23:16,0.015,0.016,0.017,0.018,0.018
10/14/2020,12:23:17,0.014,0.015,0.016,0.019,0.019
10/14/2020,12:23:18,0.014,0.015,0.017,0.020,0.020
10/14/2020,12:23:19,0.015,0.016,0.017,0.019,0.019
10/14/2020,12:23:20,0.015,0.016,0.017,0.018,0.018
10/14/2020,12:23:21,0.015,0.016,0.018,0.018,0.018
10/14/2020,12:23:22,0.015,0.016,0.018,0.018,0.018
10/14/2020,12:23:23,0.012,0.013,0.014,0.014,0.014
10/14/2020,12:23:24,0.015,0.015,0.016,0.016,0.016
10/14/2020,12:23:25,0.016,0.017,0.017,0.021,0.021
10/14/2020,12:23:26,0.014,0.015,0.016,0.018,0.018
10/14/2020,12:23:27,0.015,0.016,0.017,0.019,0.019
10/14/2020,12:23:28,0.014,0.014,0.015,0.018,0.018
10/14/2020,12:23:29,0.017,0.018,0.018,0.020,0.020
10/14/2020,12:23:30,0.020,0.021,0.022,0.023,0.023
10/14/2020,12:23:31,0.017,0.018,0.019,0.020,0.020
10/14/2020,12:23:32,0.023,0.025,0.027,0.028,0.028
10/14/2020,12:23:33,0.022,0.024,0.026,0.034,0.034
10/14/2020,12:23:34,0.015,0.016,0.018,0.027,0.027
10/14/2020,12:23:35,0.014,0.015,0.016,0.020,0.020
10/14/2020,12:23:36,0.013,0.014,0.015,0.016,0.016
10/14/2020,12:23:37,0.014,0.015,0.016,0.018,0.018
10/14/2020,12:23:38,0.017,0.018,0.019,0.021,0.021
10/14/2020,12:23:39,0.015,0.016,0.017,0.023,0.023
10/14/2020,12:23:40,0.016,0.017,0.017,0.021,0.021
10/14/2020,12:23:41,0.017,0.017,0.019,0.021,0.021
10/14/2020,12:23:42,0.014,0.015,0.016,0.019,0.019
10/14/2020,12:23:43,0.013,0.013,0.015,0.016,0.016
10/14/2020,12:23:44,0.014,0.015,0.016,0.016,0.016
10/14/2020,12:23:45,0.015,0.016,0.017,0.018,0.018
10/14/2020,12:23:46,0.011,0.012,0.013,0.017,0.017
10/14/2020,12:23:47,0.011,0.012,0.012,0.014,0.014
10/14/2020,12:23:48,0.014,0.014,0.015,0.018,0.018
10/14/2020,12:23:49,0.015,0.015,0.017,0.021,0.021
10/14/2020,12:23:50,0.012,0.013,0.014,0.019,0.019
10/14/2020,12:23:51,0.012,0.013,0.013,0.017,0.017
10/14/2020,12:23:52,0.013,0.014,0.014,0.015,0.015
10/14/2020,12:23:53,0.013,0.014,0.015,0.016,0.016
10/14/2020,12:23:54,0.013,0.014,0.016,0.018,0.019
10/14/2020,12:23:55,0.014,0.015,0.017,0.021,0.035
10/14/2020,12:23:56,0.011,0.012,0.014,0.017,0.024
10/14/2020,12:23:57,0.011,0.011,0.012,0.015,0.015
10/14/2020,12:23:58,0.012,0.013,0.013,0.015,0.015
10/14/2020,12:23:59,0.010,0.011,0.011,0.012,0.012
10/14/2020,12:24:00,0.015,0.016,0.016,0.017,0.017
10/14/2020,12:24:01,0.018,0.019,0.021,0.025,0.025
10/14/2020,12:24:02,0.015,0.016,0.018,0.021,0.021
10/14/2020,12:24:03,0.014,0.015,0.017,0.018,0.018
10/14/2020,12:24:04,0.015,0.016,0.018,0.018,0.018
10/14/2020,12:24:05,0.015,0.016,0.018,0.022,0.022
10/14/2020,12:24:06,0.013,0.014,0.015,0.022,0.022
10/14/2020,12:24:07,0.013,0.014,0.015,0.017,0.017
10/14/2020,12:24:08,0.012,0.013,0.014,0.015,0.015
10/14/2020,12:24:09,0.015,0.016,0.017,0.022,0.022
10/14/2020,12:24:10,0.019,0.020,0.022,0.024,0.024
10/14/2020,12:24:11,0.017,0.018,0.020,0.020,0.022
10/14/2020,12:24:12,0.019,0.020,0.021,0.021,0.041
10/14/2020,12:24:13,0.014,0.014,0.017,0.021,0.030
10/14/2020,12:24:14,0.010,0.011,0.013,0.015,0.015
10/14/2020,12:24:15,0.012,0.013,0.014,0.015,0.015
10/14/2020,12:24:16,0.015,0.015,0.017,0.018,0.018
10/14/2020,12:24:17,0.011,0.012,0.014,0.019,0.019
10/14/2020,12:24:18,0.010,0.011,0.012,0.014,0.014
10/14/2020,12:24:19,0.012,0.013,0.013,0.015,0.015
10/14/2020,12:24:20,0.012,0.012,0.013,0.014,0.014
10/14/2020,12:24:21,0.015,0.015,0.017,0.017,0.017
10/14/2020,12:24:22,0.016,0.017,0.019,0.019,0.019
10/14/2020,12:24:23,0.015,0.016,0.017,0.021,0.021
10/14/2020,12:24:24,0.014,0.015,0.016,0.018,0.018
10/14/2020,12:24:25,0.015,0.016,0.017,0.017,0.017
10/14/2020,12:24:26,0.012,0.013,0.014,0.015,0.015
10/14/2020,12:24:27,0.013,0.013,0.014,0.018,0.018
10/14/2020,12:24:28,0.013,0.014,0.014,0.020,0.020
10/14/2020,12:24:29,0.011,0.012,0.014,0.017,0.017
10/14/2020,12:24:30,0.011,0.012,0.013,0.014,0.014
10/14/2020,12:24:31,0.014,0.014,0.015,0.017,0.017
10/14/2020,12:24:32,0.016,0.017,0.019,0.021,0.021
10/14/2020,12:24:33,0.012,0.013,0.014,0.016,0.016
10/14/2020,12:24:34,0.011,0.011,0.012,0.012,0.012
10/14/2020,12:24:35,0.010,0.011,0.011,0.011,0.011
10/14/2020,12:24:36,0.011,0.012,0.012,0.013,0.013
10/14/2020,12:24:37,0.015,0.015,0.016,0.023,0.024
10/14/2020,12:24:38,0.014,0.014,0.015,0.020,0.031
10/14/2020,12:24:39,0.014,0.014,0.015,0.016,0.021
10/14/2020,12:24:40,0.012,0.012,0.013,0.013,0.013
10/14/2020,12:24:41,0.012,0.013,0.013,0.014,0.014
10/14/2020,12:24:42,0.011,0.012,0.012,0.014,0.014
10/14/2020,12:24:43,0.010,0.011,0.012,0.012,0.012
10/14/2020,12:24:44,0.010,0.011,0.012,0.012,0.014
10/14/2020,12:24:45,0.013,0.013,0.014,0.017,0.036
10/14/2020,12:24:46,0.011,0.012,0.013,0.016,0.024
10/14/2020,12:24:47,0.013,0.014,0.015,0.015,0.015
10/14/2020,12:24:48,0.011,0.011,0.012,0.014,0.014
10/14/2020,12:24:49,0.010,0.011,0.011,0.012,0.012
10/14/2020,12:24:50,0.010,0.011,0.011,0.014,0.014
10/14/2020,12:24:51,0.012,0.013,0.013,0.015,0.015
10/14/2020,12:24:52,0.013,0.014,0.014,0.015,0.015
10/14/2020,12:24:53,0.011,0.011,0.012,0.014,0.014
10/14/2020,12:24:54,0.011,0.012,0.012,0.015,0.015
10/14/2020,12:24:55,0.010,0.010,0.011,0.011,0.011
10/14/2020,12:24:56,0.011,0.012,0.012,0.012,0.012
10/14/2020,12:24:57,0.013,0.014,0.014,0.016,0.016
10/14/2020,12:24:58,0.014,0.014,0.015,0.016,0.016
10/14/2020,12:24:59,0.011,0.012,0.013,0.013,0.013
10/14/2020,12:25:00,0.010,0.010,0.012,0.012,0.012
10/14/2020,12:25:01,0.010,0.010,0.010,0.010,0.010
10/14/2020,12:25:02,0.012,0.012,0.013,0.013,0.013
10/14/2020,12:25:03,0.012,0.013,0.013,0.019,0.019
10/14/2020,12:25:04,0.010,0.010,0.010,0.013,0.013
10/14/2020,12:25:05,0.011,0.012,0.012,0.012,0.012
10/14/2020,12:25:06,0.010,0.011,0.011,0.013,0.013
10/14/2020,12:25:07,0.009,0.010,0.011,0.011,0.011
10/14/2020,12:25:08,0.009,0.009,0.009,0.009,0.009
10/14/2020,12:25:09,0.011,0.011,0.011,0.011,0.011
10/14/2020,12:25:10,0.009,0.010,0.010,0.010,0.010
10/14/2020,12:25:11,0.010,0.010,0.011,0.012,0.012
10/14/2020,12:25:12,0.009,0.009,0.010,0.011,0.011
10/14/2020,12:25:13,0.012,0.012,0.013,0.014,0.014
10/14/2020,12:25:14,0.014,0.014,0.015,0.015,0.015
10/14/2020,12:25:15,0.011,0.011,0.012,0.012,0.012
10/14/2020,12:25:16,0.009,0.010,0.010,0.010,0.010
10/14/2020,12:25:17,0.010,0.010,0.010,0.010,0.010
10/14/2020,12:25:18,0.012,0.013,0.013,0.015,0.015
10/14/2020,12:25:19,0.011,0.011,0.012,0.013,0.013
10/14/2020,12:25:20,0.010,0.011,0.011,0.015,0.015
10/14/2020,12:25:21,0.008,0.009,0.009,0.011,0.011
10/14/2020,12:25:22,0.009,0.010,0.010,0.010,0.010
10/14/2020,12:25:23,0.011,0.011,0.011,0.011,0.011
10/14/2020,12:25:24,0.013,0.013,0.013,0.014,0.014
10/14/2020,12:25:25,0.011,0.012,0.012,0.014,0.014
10/14/2020,12:25:26,0.010,0.010,0.010,0.011,0.011
10/14/2020,12:25:27,0.010,0.010,0.010,0.015,0.015
10/14/2020,12:25:28,0.010,0.010,0.010,0.012,0.012
10/14/2020,12:25:29,0.011,0.011,0.011,0.011,0.011
10/14/2020,12:25:30,0.012,0.012,0.013,0.013,0.013
10/14/2020,12:25:31,0.009,0.010,0.010,0.010,0.010
10/14/2020,12:25:32,0.009,0.010,0.010,0.011,0.011
10/14/2020,12:25:33,0.012,0.013,0.013,0.014,0.014
10/14/2020,12:25:34,0.012,0.012,0.013,0.013,0.013
10/14/2020,12:25:35,0.010,0.010,0.011,0.011,0.011
10/14/2020,12:25:36,0.012,0.012,0.013,0.013,0.014
10/14/2020,12:25:37,0.010,0.011,0.012,0.012,0.023
10/14/2020,12:25:38,0.012,0.012,0.013,0.014,0.019
10/14/2020,12:25:39,0.012,0.012,0.013,0.014,0.014
10/14/2020,12:25:40,0.009,0.009,0.010,0.010,0.010
10/14/2020,12:25:41,0.009,0.009,0.009,0.009,0.009
10/14/2020,12:25:42,0.009,0.009,0.009,0.010,0.010
10/14/2020,12:25:43,0.010,0.011,0.011,0.011,0.011
